SignId,Id,X,Y,Z,Retro,Angle,Distance,UTC,R,G,B,H,S,V,pX,pY
1,38775,33.7872501,-84.4055613,245.004,0.53,-0.178,6.407,66090.62900,137,133,145,260.0,0.082,0.569,0.015,0.328
1,38776,33.7872501,-84.4055614,244.934,0.53,-0.189,6.431,66090.62900,165,138,135,6.0,0.180,0.647,0.023,0.404
1,38777,33.7872500,-84.4055612,244.871,0.53,-0.199,6.426,66090.62900,108,134,136,184.0,0.208,0.533,0.000,0.472
1,38778,33.7872500,-84.4055611,244.805,0.51,-0.209,6.435,66090.62900,148,147,148,300.0,0.008,0.580,0.010,0.544
2,40597,33.7872595,-84.4056250,245.124,0.71,-0.117,9.001,66091.02900,-1,-1,-1,-1.0,-1.000,-1.000,1.000,0.313
2,40598,33.7872594,-84.4056249,245.033,0.74,-0.127,8.995,66091.02900,-1,-1,-1,-1.0,-1.000,-1.000,0.987,0.410
2,40599,33.7872593,-84.4056247,244.942,0.74,-0.137,8.990,66091.02900,-1,-1,-1,-1.0,-1.000,-1.000,0.973,0.507
2,40600,33.7872592,-84.4056246,244.850,0.75,-0.148,8.998,66091.02900,-1,-1,-1,-1.0,-1.000,-1.000,0.960,0.606
2,40601,33.7872591,-84.4056245,244.759,0.75,-0.158,8.997,66091.02900,-1,-1,-1,-1.0,-1.000,-1.000,0.947,0.703
2,40655,33.7872590,-84.4056249,245.141,0.74,-0.117,8.860,66091.04200,-1,-1,-1,-1.0,-1.000,-1.000,0.938,0.295
2,40656,33.7872589,-84.4056246,245.054,0.74,-0.127,8.841,66091.04200,-1,-1,-1,-1.0,-1.000,-1.000,0.923,0.388
2,40657,33.7872589,-84.4056249,244.958,0.75,-0.137,8.876,66091.04200,-1,-1,-1,-1.0,-1.000,-1.000,0.926,0.490
2,40658,33.7872588,-84.4056246,244.871,0.75,-0.148,8.857,66091.04200,-1,-1,-1,-1.0,-1.000,-1.000,0.911,0.583
2,40659,33.7872587,-84.4056244,244.782,0.75,-0.158,8.858,66091.04200,-1,-1,-1,-1.0,-1.000,-1.000,0.898,0.678
2,40660,33.7872586,-84.4056243,244.691,0.74,-0.168,8.865,66091.04200,-1,-1,-1,-1.0,-1.000,-1.000,0.885,0.776
2,40718,33.7872585,-84.4056249,245.159,0.74,-0.117,8.725,66091.05500,-1,-1,-1,-1.0,-1.000,-1.000,0.877,0.276
2,40719,33.7872585,-84.4056248,245.070,0.74,-0.127,8.725,66091.05500,-1,-1,-1,-1.0,-1.000,-1.000,0.876,0.371
2,40720,33.7872584,-84.4056247,244.981,0.75,-0.137,8.727,66091.05500,-1,-1,-1,-1.0,-1.000,-1.000,0.863,0.466
2,40721,33.7872583,-84.4056245,244.894,0.75,-0.148,8.718,66091.05500,-1,-1,-1,-1.0,-1.000,-1.000,0.849,0.559
2,40722,33.7872583,-84.4056245,244.803,0.75,-0.158,8.737,66091.05500,-1,-1,-1,-1.0,-1.000,-1.000,0.849,0.656
2,40723,33.7872582,-84.4056244,244.714,0.74,-0.168,8.739,66091.05500,-1,-1,-1,-1.0,-1.000,-1.000,0.836,0.751
2,40724,33.7872581,-84.4056242,244.626,0.73,-0.178,8.736,66091.05500,-1,-1,-1,-1.0,-1.000,-1.000,0.824,0.845
2,40776,33.7872583,-84.4056253,245.262,0.75,-0.106,8.621,66091.06800,-1,-1,-1,-1.0,-1.000,-1.000,0.857,0.166
2,40777,33.7872581,-84.4056250,245.177,0.74,-0.117,8.605,66091.06800,-1,-1,-1,-1.0,-1.000,-1.000,0.829,0.256
2,40778,33.7872580,-84.4056248,245.090,0.75,-0.127,8.597,66091.06900,-1,-1,-1,-1.0,-1.000,-1.000,0.815,0.349
2,40779,33.7872580,-84.4056248,245.002,0.74,-0.137,8.604,66091.06900,-1,-1,-1,-1.0,-1.000,-1.000,0.815,0.443
2,40780,33.7872579,-84.4056247,244.914,0.75,-0.148,8.608,66091.06900,-1,-1,-1,-1.0,-1.000,-1.000,0.801,0.537
2,40781,33.7872579,-84.4056245,244.828,0.75,-0.158,8.603,66091.06900,-1,-1,-1,-1.0,-1.000,-1.000,0.800,0.629
2,40782,33.7872578,-84.4056244,244.740,0.75,-0.168,8.607,66091.06900,-1,-1,-1,-1.0,-1.000,-1.000,0.787,0.723
2,40783,33.7872577,-84.4056243,244.653,0.73,-0.178,8.607,66091.06900,-1,-1,-1,-1.0,-1.000,-1.000,0.775,0.816
2,40784,33.7872576,-84.4056241,244.566,0.72,-0.189,8.608,66091.06900,-1,-1,-1,-1.0,-1.000,-1.000,0.762,0.909
2,40837,33.7872577,-84.4056251,245.281,0.75,-0.107,8.468,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.781,0.145
2,40838,33.7872577,-84.4056250,245.195,0.74,-0.117,8.470,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.780,0.237
2,40839,33.7872577,-84.4056250,245.107,0.75,-0.127,8.482,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.780,0.331
2,40840,33.7872576,-84.4056248,245.023,0.75,-0.137,8.467,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.766,0.421
2,40841,33.7872575,-84.4056247,244.935,0.74,-0.148,8.479,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.752,0.515
2,40842,33.7872574,-84.4056244,244.853,0.74,-0.158,8.460,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.738,0.603
2,40843,33.7872573,-84.4056243,244.767,0.75,-0.168,8.462,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.726,0.694
2,40844,33.7872573,-84.4056243,244.679,0.74,-0.178,8.475,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.726,0.788
2,40845,33.7872572,-84.4056241,244.594,0.76,-0.189,8.474,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.713,0.879
2,40846,33.7872572,-84.4056241,244.506,0.69,-0.199,8.487,66091.08200,-1,-1,-1,-1.0,-1.000,-1.000,0.713,0.973
2,40900,33.7872574,-84.4056253,245.382,0.70,-0.096,8.349,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.748,0.037
2,40901,33.7872573,-84.4056250,245.300,0.75,-0.107,8.327,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.125
2,40902,33.7872572,-84.4056249,245.215,0.74,-0.117,8.325,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.718,0.216
2,40903,33.7872572,-84.4056249,245.129,0.75,-0.127,8.337,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.718,0.308
2,40904,33.7872571,-84.4056248,245.045,0.74,-0.137,8.334,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.704,0.397
2,40905,33.7872570,-84.4056246,244.960,0.75,-0.148,8.332,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.690,0.488
2,40906,33.7872569,-84.4056244,244.878,0.75,-0.158,8.323,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.677,0.576
2,40907,33.7872569,-84.4056244,244.792,0.75,-0.168,8.333,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.677,0.668
2,40908,33.7872568,-84.4056243,244.707,0.75,-0.178,8.337,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.664,0.759
2,40909,33.7872568,-84.4056242,244.621,0.74,-0.189,8.349,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.664,0.850
2,40910,33.7872568,-84.4056242,244.534,0.74,-0.199,8.364,66091.09500,-1,-1,-1,-1.0,-1.000,-1.000,0.664,0.943
2,40963,33.7872569,-84.4056252,245.400,0.56,-0.096,8.204,66091.10800,-1,-1,-1,-1.0,-1.000,-1.000,0.685,0.018
2,40964,33.7872569,-84.4056251,245.317,0.74,-0.106,8.204,66091.10800,-1,-1,-1,-1.0,-1.000,-1.000,0.684,0.107
2,40965,33.7872568,-84.4056249,245.235,0.75,-0.117,8.193,66091.10800,-1,-1,-1,-1.0,-1.000,-1.000,0.669,0.194
2,40966,33.7872568,-84.4056249,245.149,0.75,-0.127,8.207,66091.10800,-1,-1,-1,-1.0,-1.000,-1.000,0.669,0.286
2,40967,33.7872567,-84.4056247,245.067,0.75,-0.137,8.197,66091.10900,-1,-1,-1,-1.0,-1.000,-1.000,0.654,0.374
2,40968,33.7872566,-84.4056247,244.983,0.74,-0.148,8.205,66091.10900,-1,-1,-1,-1.0,-1.000,-1.000,0.642,0.464
2,40969,33.7872565,-84.4056245,244.901,0.74,-0.158,8.200,66091.10900,-1,-1,-1,-1.0,-1.000,-1.000,0.628,0.551
2,40970,33.7872565,-84.4056246,244.814,0.75,-0.168,8.221,66091.10900,-1,-1,-1,-1.0,-1.000,-1.000,0.629,0.644
2,40971,33.7872564,-84.4056243,244.734,0.75,-0.178,8.208,66091.10900,-1,-1,-1,-1.0,-1.000,-1.000,0.615,0.730
2,40972,33.7872562,-84.4056239,244.656,0.75,-0.189,8.183,66091.10900,-1,-1,-1,-1.0,-1.000,-1.000,0.590,0.813
2,40973,33.7872563,-84.4056240,244.568,0.75,-0.199,8.213,66091.10900,-1,-1,-1,-1.0,-1.000,-1.000,0.602,0.907
2,40974,33.7872562,-84.4056241,244.481,0.71,-0.209,8.232,66091.10900,-1,-1,-1,-1.0,-1.000,-1.000,0.590,1.000
2,41030,33.7872563,-84.4056248,245.336,0.74,-0.107,8.046,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.607,0.087
2,41031,33.7872563,-84.4056249,245.251,0.74,-0.117,8.064,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.608,0.177
2,41032,33.7872563,-84.4056247,245.171,0.74,-0.127,8.055,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.605,0.263
2,41033,33.7872562,-84.4056248,245.087,0.75,-0.137,8.067,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.594,0.353
2,41034,33.7872562,-84.4056246,245.006,0.74,-0.148,8.064,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.592,0.439
2,41035,33.7872561,-84.4056245,244.924,0.74,-0.158,8.065,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.579,0.527
2,41036,33.7872560,-84.4056244,244.841,0.75,-0.168,8.072,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.566,0.615
2,41037,33.7872560,-84.4056244,244.757,0.75,-0.178,8.087,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.566,0.705
2,41038,33.7872559,-84.4056243,244.676,0.74,-0.189,8.085,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.554,0.792
2,41039,33.7872559,-84.4056241,244.594,0.74,-0.199,8.089,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.553,0.879
2,41040,33.7872558,-84.4056239,244.513,0.74,-0.209,8.085,66091.12200,-1,-1,-1,-1.0,-1.000,-1.000,0.541,0.966
2,41092,33.7872560,-84.4056250,245.350,0.75,-0.107,7.932,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.573,0.072
2,41093,33.7872559,-84.4056250,245.268,0.74,-0.117,7.938,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.561,0.159
2,41094,33.7872559,-84.4056249,245.187,0.74,-0.127,7.939,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.559,0.246
2,41095,33.7872558,-84.4056247,245.108,0.75,-0.137,7.932,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.544,0.330
2,41096,33.7872557,-84.4056247,245.026,0.74,-0.148,7.938,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.532,0.418
2,41097,33.7872557,-84.4056246,244.945,0.74,-0.158,7.942,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.531,0.504
2,41098,33.7872556,-84.4056245,244.865,0.75,-0.168,7.941,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.518,0.590
2,41099,33.7872556,-84.4056245,244.783,0.74,-0.178,7.954,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.518,0.677
2,41100,33.7872555,-84.4056243,244.704,0.74,-0.189,7.949,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.504,0.762
2,41101,33.7872554,-84.4056241,244.624,0.74,-0.199,7.949,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.492,0.847
2,41102,33.7872554,-84.4056241,244.541,0.75,-0.209,7.966,66091.13500,-1,-1,-1,-1.0,-1.000,-1.000,0.492,0.936
2,41159,33.7872556,-84.4056252,245.365,0.75,-0.106,7.812,66091.14800,-1,-1,-1,-1.0,-1.000,-1.000,0.529,0.056
2,41160,33.7872555,-84.4056250,245.287,0.74,-0.117,7.803,66091.14800,-1,-1,-1,-1.0,-1.000,-1.000,0.512,0.139
2,41161,33.7872554,-84.4056249,245.208,0.74,-0.127,7.799,66091.14800,-1,-1,-1,-1.0,-1.000,-1.000,0.499,0.223
2,41162,33.7872554,-84.4056248,245.129,0.74,-0.137,7.803,66091.14800,-1,-1,-1,-1.0,-1.000,-1.000,0.497,0.308
2,41163,33.7872552,-84.4056246,245.052,0.74,-0.148,7.790,66091.14800,-1,-1,-1,-1.0,-1.000,-1.000,0.470,0.390
2,41164,33.7872552,-84.4056244,244.973,0.74,-0.158,7.789,66091.14900,-1,-1,-1,-1.0,-1.000,-1.000,0.468,0.474
2,41165,33.7872551,-84.4056244,244.892,0.75,-0.168,7.801,66091.14900,-1,-1,-1,-1.0,-1.000,-1.000,0.456,0.561
2,41166,33.7872551,-84.4056243,244.812,0.75,-0.178,7.806,66091.14900,-1,-1,-1,-1.0,-1.000,-1.000,0.455,0.646
2,41167,33.7872550,-84.4056243,244.732,0.74,-0.189,7.814,66091.14900,-1,-1,-1,-1.0,-1.000,-1.000,0.443,0.732
2,41168,33.7872550,-84.4056242,244.651,0.74,-0.199,7.827,66091.14900,-1,-1,-1,-1.0,-1.000,-1.000,0.443,0.818
2,41169,33.7872549,-84.4056241,244.572,0.74,-0.209,7.827,66091.14900,-1,-1,-1,-1.0,-1.000,-1.000,0.430,0.903
2,41170,33.7872549,-84.4056240,244.493,0.73,-0.219,7.834,66091.14900,-1,-1,-1,-1.0,-1.000,-1.000,0.430,0.987
2,41227,33.7872551,-84.4056250,245.383,0.74,-0.107,7.663,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.464,0.036
2,41228,33.7872550,-84.4056250,245.304,0.74,-0.117,7.673,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.452,0.121
2,41229,33.7872550,-84.4056250,245.225,0.75,-0.127,7.675,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.452,0.205
2,41230,33.7872549,-84.4056248,245.149,0.71,-0.137,7.666,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.436,0.286
2,41231,33.7872548,-84.4056246,245.071,0.74,-0.148,7.664,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.421,0.370
2,41232,33.7872548,-84.4056246,244.993,0.74,-0.158,7.667,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.421,0.453
2,41233,33.7872547,-84.4056245,244.915,0.74,-0.168,7.673,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.408,0.536
2,41234,33.7872547,-84.4056245,244.834,0.74,-0.178,7.688,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.408,0.623
2,41235,33.7872546,-84.4056243,244.759,0.74,-0.189,7.678,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.394,0.703
2,41236,33.7872546,-84.4056243,244.678,0.74,-0.199,7.695,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.394,0.790
2,41237,33.7872545,-84.4056240,244.604,0.74,-0.209,7.683,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.381,0.869
2,41238,33.7872545,-84.4056241,244.522,0.76,-0.220,7.706,66091.16200,-1,-1,-1,-1.0,-1.000,-1.000,0.381,0.956
2,41290,33.7872545,-84.4056248,245.403,0.73,-0.107,7.504,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.388,0.015
2,41291,33.7872545,-84.4056248,245.325,0.75,-0.117,7.515,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.388,0.098
2,41292,33.7872545,-84.4056249,245.246,0.74,-0.127,7.533,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.390,0.183
2,41293,33.7872544,-84.4056247,245.170,0.74,-0.137,7.527,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.374,0.264
2,41294,33.7872544,-84.4056247,245.092,0.74,-0.148,7.537,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.374,0.347
2,41295,33.7872543,-84.4056246,245.017,0.75,-0.158,7.531,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.360,0.427
2,41296,33.7872542,-84.4056242,244.945,0.74,-0.168,7.508,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.344,0.504
2,41297,33.7872542,-84.4056244,244.863,0.75,-0.178,7.540,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.346,0.592
2,41298,33.7872541,-84.4056241,244.790,0.74,-0.189,7.527,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.332,0.670
2,41299,33.7872541,-84.4056241,244.711,0.75,-0.199,7.545,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.332,0.754
2,41300,33.7872541,-84.4056241,244.632,0.74,-0.209,7.558,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.332,0.839
2,41301,33.7872540,-84.4056241,244.554,0.75,-0.220,7.569,66091.17500,-1,-1,-1,-1.0,-1.000,-1.000,0.320,0.922
2,41354,33.7872542,-84.4056251,245.417,0.53,-0.106,7.399,66091.18800,-1,-1,-1,-1.0,-1.000,-1.000,0.359,0.000
2,41355,33.7872541,-84.4056249,245.343,0.74,-0.117,7.388,66091.18800,-1,-1,-1,-1.0,-1.000,-1.000,0.342,0.079
2,41356,33.7872540,-84.4056247,245.194,0.74,-0.137,7.386,66091.18800,-1,-1,-1,-1.0,-1.000,-1.000,0.325,0.238
2,41357,33.7872539,-84.4056247,245.117,0.74,-0.148,7.397,66091.18800,-1,-1,-1,-1.0,-1.000,-1.000,0.313,0.321
2,41358,33.7872539,-84.4056246,245.042,0.76,-0.158,7.397,66091.18900,-1,-1,-1,-1.0,-1.000,-1.000,0.312,0.401
2,41359,33.7872538,-84.4056245,244.967,0.75,-0.168,7.401,66091.18900,-1,-1,-1,-1.0,-1.000,-1.000,0.298,0.481
2,41360,33.7872537,-84.4056243,244.893,0.74,-0.178,7.398,66091.18900,-1,-1,-1,-1.0,-1.000,-1.000,0.283,0.560
2,41361,33.7872538,-84.4056244,244.813,0.74,-0.189,7.422,66091.18900,-1,-1,-1,-1.0,-1.000,-1.000,0.297,0.645
2,41362,33.7872536,-84.4056241,244.743,0.74,-0.199,7.401,66091.18900,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.720
2,41363,33.7872536,-84.4056241,244.666,0.74,-0.209,7.417,66091.18900,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.802
2,41364,33.7872535,-84.4056240,244.589,0.74,-0.219,7.426,66091.18900,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.885
2,41365,33.7872534,-84.4056238,244.517,0.72,-0.230,7.417,66091.18900,-1,-1,-1,-1.0,-1.000,-1.000,0.248,0.962
2,41418,33.7872537,-84.4056249,245.362,0.72,-0.117,7.257,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.294,0.059
2,41419,33.7872536,-84.4056248,245.288,0.74,-0.127,7.256,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.280,0.138
2,41420,33.7872535,-84.4056248,245.214,0.75,-0.137,7.259,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.268,0.217
2,41421,33.7872535,-84.4056248,245.139,0.74,-0.148,7.270,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.268,0.297
2,41422,33.7872534,-84.4056245,245.068,0.75,-0.158,7.254,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.249,0.373
2,41423,33.7872534,-84.4056245,244.993,0.73,-0.168,7.264,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.249,0.453
2,41424,33.7872533,-84.4056243,244.920,0.74,-0.178,7.262,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.234,0.531
2,41425,33.7872533,-84.4056244,244.842,0.75,-0.189,7.285,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.236,0.614
2,41426,33.7872532,-84.4056241,244.772,0.74,-0.199,7.271,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.221,0.689
2,41427,33.7872532,-84.4056242,244.695,0.74,-0.209,7.291,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.222,0.771
2,41428,33.7872531,-84.4056241,244.621,0.74,-0.220,7.295,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.209,0.850
2,41429,33.7872531,-84.4056240,244.547,0.71,-0.230,7.302,66091.20200,-1,-1,-1,-1.0,-1.000,-1.000,0.209,0.929
2,41484,33.7872531,-84.4056248,245.310,0.73,-0.127,7.119,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.221,0.114
2,41485,33.7872531,-84.4056247,245.238,0.73,-0.137,7.118,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.218,0.191
2,41486,33.7872530,-84.4056246,245.166,0.73,-0.148,7.114,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.203,0.268
2,41487,33.7872529,-84.4056244,245.095,0.73,-0.158,7.109,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.187,0.344
2,41488,33.7872529,-84.4056243,245.023,0.75,-0.168,7.110,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.186,0.421
2,41489,33.7872529,-84.4056245,244.946,0.75,-0.178,7.140,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.189,0.503
2,41490,33.7872528,-84.4056241,244.879,0.74,-0.189,7.117,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.172,0.575
2,41491,33.7872528,-84.4056242,244.802,0.74,-0.199,7.140,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.172,0.657
2,41492,33.7872527,-84.4056240,244.731,0.74,-0.209,7.139,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.160,0.733
2,41493,33.7872527,-84.4056240,244.657,0.74,-0.220,7.151,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.160,0.812
2,41494,33.7872526,-84.4056240,244.581,0.51,-0.230,7.171,66091.21500,-1,-1,-1,-1.0,-1.000,-1.000,0.148,0.893
2,41551,33.7872526,-84.4056247,245.263,0.72,-0.137,6.980,66091.22800,-1,-1,-1,-1.0,-1.000,-1.000,0.160,0.165
2,41552,33.7872526,-84.4056246,245.192,0.75,-0.147,6.980,66091.22800,-1,-1,-1,-1.0,-1.000,-1.000,0.156,0.240
2,41553,33.7872526,-84.4056246,245.119,0.74,-0.158,6.995,66091.22800,-1,-1,-1,-1.0,-1.000,-1.000,0.156,0.318
2,41554,33.7872525,-84.4056245,245.048,0.74,-0.168,6.996,66091.22800,-1,-1,-1,-1.0,-1.000,-1.000,0.141,0.394
2,41555,33.7872524,-84.4056244,244.978,0.74,-0.178,6.991,66091.22900,-1,-1,-1,-1.0,-1.000,-1.000,0.127,0.469
2,41556,33.7872524,-84.4056243,244.906,0.74,-0.189,7.001,66091.22900,-1,-1,-1,-1.0,-1.000,-1.000,0.125,0.546
2,41557,33.7872524,-84.4056244,244.832,0.74,-0.199,7.020,66091.22900,-1,-1,-1,-1.0,-1.000,-1.000,0.127,0.625
2,41558,33.7872523,-84.4056241,244.764,0.75,-0.209,7.008,66091.22900,-1,-1,-1,-1.0,-1.000,-1.000,0.111,0.698
2,41559,33.7872522,-84.4056239,244.695,0.74,-0.219,7.003,66091.22900,-1,-1,-1,-1.0,-1.000,-1.000,0.100,0.771
2,41618,33.7872522,-84.4056248,245.214,0.70,-0.148,6.862,66091.24200,-1,-1,-1,-1.0,-1.000,-1.000,0.122,0.217
2,41619,33.7872521,-84.4056246,245.146,0.74,-0.158,6.856,66091.24200,-1,-1,-1,-1.0,-1.000,-1.000,0.100,0.290
2,41620,33.7872520,-84.4056244,245.078,0.74,-0.168,6.847,66091.24200,-1,-1,-1,-1.0,-1.000,-1.000,0.080,0.362
2,41621,33.7872520,-84.4056245,245.004,0.74,-0.178,6.871,66091.24200,-1,-1,-1,-1.0,-1.000,-1.000,0.084,0.441
2,41622,33.7872520,-84.4056244,244.935,0.75,-0.189,6.873,66091.24200,-1,-1,-1,-1.0,-1.000,-1.000,0.080,0.515
2,41623,33.7872519,-84.4056243,244.865,0.75,-0.199,6.877,66091.24200,-1,-1,-1,-1.0,-1.000,-1.000,0.065,0.590
2,41624,33.7872518,-84.4056241,244.797,0.74,-0.209,6.871,66091.24200,-1,-1,-1,-1.0,-1.000,-1.000,0.049,0.662
2,41625,33.7872518,-84.4056240,244.727,0.73,-0.219,6.877,66091.24200,-1,-1,-1,-1.0,-1.000,-1.000,0.050,0.737
2,41684,33.7872517,-84.4056248,245.170,0.62,-0.158,6.738,66091.25500,-1,-1,-1,-1.0,-1.000,-1.000,0.081,0.264
2,41685,33.7872516,-84.4056245,245.106,0.74,-0.168,6.715,66091.25500,-1,-1,-1,-1.0,-1.000,-1.000,0.048,0.332
2,41686,33.7872515,-84.4056244,245.037,0.74,-0.178,6.720,66091.25500,-1,-1,-1,-1.0,-1.000,-1.000,0.033,0.406
2,41687,33.7872515,-84.4056244,244.966,0.73,-0.189,6.738,66091.25500,-1,-1,-1,-1.0,-1.000,-1.000,0.033,0.482
2,41688,33.7872515,-84.4056243,244.898,0.73,-0.199,6.738,66091.25500,-1,-1,-1,-1.0,-1.000,-1.000,0.024,0.554
2,41689,33.7872514,-84.4056241,244.833,0.74,-0.209,6.729,66091.25500,-1,-1,-1,-1.0,-1.000,-1.000,0.000,0.624
2,41690,33.7872514,-84.4056242,244.760,0.69,-0.219,6.754,66091.25500,-1,-1,-1,-1.0,-1.000,-1.000,0.010,0.702
3,42920,33.7872587,-84.4056727,244.825,0.54,-0.168,8.815,66091.52200,-1,-1,-1,-1.0,-1.000,-1.000,1.000,0.685
3,42976,33.7872585,-84.4056732,245.205,0.62,-0.127,8.674,66091.53500,-1,-1,-1,-1.0,-1.000,-1.000,0.974,0.273
3,42977,33.7872583,-84.4056728,245.121,0.75,-0.137,8.645,66091.53500,-1,-1,-1,-1.0,-1.000,-1.000,0.953,0.364
3,42978,33.7872583,-84.4056729,245.030,0.75,-0.148,8.666,66091.53500,-1,-1,-1,-1.0,-1.000,-1.000,0.952,0.463
3,42979,33.7872583,-84.4056727,244.943,0.74,-0.158,8.662,66091.53500,-1,-1,-1,-1.0,-1.000,-1.000,0.953,0.557
3,42980,33.7872581,-84.4056723,244.860,0.74,-0.168,8.634,66091.53500,-1,-1,-1,-1.0,-1.000,-1.000,0.933,0.647
3,42981,33.7872581,-84.4056723,244.770,0.74,-0.178,8.651,66091.53500,-1,-1,-1,-1.0,-1.000,-1.000,0.933,0.744
3,43040,33.7872579,-84.4056729,245.232,0.74,-0.127,8.499,66091.54800,-1,-1,-1,-1.0,-1.000,-1.000,0.905,0.244
3,43041,33.7872578,-84.4056726,245.147,0.75,-0.137,8.486,66091.54800,-1,-1,-1,-1.0,-1.000,-1.000,0.895,0.336
3,43042,33.7872578,-84.4056728,245.056,0.74,-0.148,8.518,66091.54800,-1,-1,-1,-1.0,-1.000,-1.000,0.894,0.434
