sign_id,Shape,RFRAME,LFRAME,SEQUENCE,TC,OVERHEAD,CONDITION,SUPPORT,mutcd_code,ID,long,lat,alt,X1,Y1,X2,Y2,rclink,RouteNo,County,District,ImagePath,physical_condition,overhead_type,frame_id_2018,frame_path_2018,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2086,,5422,5424,FR_I285_Lane5_CW_Run1(0).avi,52504.365,0,0,0,D9-18,838,-84.32527724,33.91999224,289.4200163,1911.70599,501.13088,1436.77143,569.94562,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05422.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,3206,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/03206.jpg,1836,345.6,2267.46,678.4
2087,,5406,5408,FR_I285_Lane5_CW_Run1(0).avi,52501.002,0,0,0,R2-1,839,-84.32620481,33.92002368,286.7495565,2150.46728,590.69309,1434.11705,636.94562,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05406.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,3190,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/03190.jpg,2096.1,519.68,2285.82,760.32
2092,,5353,5356,FR_I285_Lane5_CW_Run1(0).avi,52490.195,1,0,0,E0-3,844,-84.32871787,33.92005688,291.4202266,549.72221,147.38496,468.62233,337.96969,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05353.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
2095,,5304,5305,FR_I285_Lane5_CW_Run1(0).avi,52479.725,0,0,0,D10-4,847,-84.331651,33.91966871,285.6968731,1870.78065,720.5576,1518.81014,714.91705,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05304.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,3089,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/03089.jpg,2288.88,586.24,2411.28,816.64
2098,,5222,5223,FR_I285_Lane5_CW_Run1(0).avi,52463.158,0,0,0,W4-3,850,-84.33586146,33.91855643,299.4048111,2082.57051,407.88203,1546.71797,498.13088,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05222.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,3007,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/03007.jpg,2016.54,358.4,2291.94,665.6
2099,,5219,5221,FR_I285_Lane5_CW_Run1(0).avi,52462.736,0,0,0,R2-1,851,-84.335953,33.91853813,298.8535145,1717.76313,582.79631,1082.63687,653.86728,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05219.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
2104,,5167,5168,FR_I285_Lane5_CW_Run1(0).avi,52451.012,4,0,0,E0-3,856,-84.33846698,33.91785454,306.6834397,28.61317,155.22635,65.57888,232.61318,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05167.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
2106,,5124,5126,FR_I285_Lane5_CW_Run1(0).avi,52441.878,0,0,0,E5-1a,858,-84.34074292,33.91706417,298.4980332,2179.13641,665.97051,1281.74086,692.91503,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05124.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2911,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/02911.jpg,2187.9,532.48,2395.98,842.24
2108,,5092,5094,FR_I285_Lane5_CW_Run1(0).avi,52435.208,0,0,0,MEM-1,860,-84.34222917,33.91653967,296.1148607,2100.80184,780.27281,1568.33364,771.24793,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05092.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2879,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/02879.jpg,1906.38,701.44,2135.88,816.64
2110,,5079,5083,FR_I285_Lane5_CW_Run1(0).avi,52432.686,1,0,0,E0-1,862,-84.34276841,33.91650076,301.8471645,437.80338,87.19757,353.30921,375.64318,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05079.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
2112,,5054,5056,FR_I285_Lane5_CW_Run1(0).avi,52426.144,0,0,0,D10-4,864,-84.34415397,33.9159569,295.1280458,2120.41751,621.38341,1534.92811,650.71429,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05054.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
2113,,5050,5052,FR_I285_Lane5_CW_Run1(0).avi,52425.186,0,0,0,D/M-UD,865,-84.34433163,33.91588384,293.9486969,2166.10783,739.58249,1611.07742,737.32627,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05050.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2838,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/02838.jpg,2044.08,642.56,2438.82,865.28
2116,,5035,5037,FR_I285_Lane5_CW_Run1(0).avi,52421.735,0,0,0,R2-1,868,-84.34514799,33.91567828,293.2767801,2012.41751,690.73917,1375.03502,707.66083,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05035.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
2119,,4983,4986,FR_I285_Lane5_CW_Run1(0).avi,52410.767,1,0,0,INTERCHANGE,871,-84.34761106,33.91499268,297.9217319,648.97333,185.49859,516.17227,364.93208,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04983.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
2120,,4984,4986,FR_I285_Lane5_CW_Run1(0).avi,52410.767,0,0,0,I550-1,872,-84.34771017,33.91487819,293.1538064,2256.71012,625.78085,1555.19612,651.12456,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04984.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2772,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02772.jpg,2056.32,547.84,2212.38,752.64
2122,,4983,4984,FR_I285_Lane5_CW_Run1(0).avi,52410.361,0,0,0,D10-4,874,-84.34778087,33.91485229,292.5915045,2036.85161,721.02028,1705.1871,717.63594,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04983.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2771,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02771.jpg,2279.7,606.72,2374.56,811.52
2123,,4981,4983,FR_I285_Lane5_CW_Run1(0).avi,52410.158,0,0,0,I-2,875,-84.3478096,33.91483165,292.2577146,2024.84396,763.40318,1492.62597,754.27944,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\04981.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,2770,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0001/02770.jpg,2206.26,678.4,2395.98,829.44
3967,,13373,13374,FR_I285_Lane5_CW_Run1(0).avi,54135.929,0,0,0,W4-1,312,-84.34142747,33.66768911,290.3279152,2130.72626,194.1017,2372.17308,201.18679,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13373.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,11074,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11074.jpg,1741.14,627.2,1992.06,885.76
3969,,13344,13347,FR_I285_Lane5_CW_Run1(0).avi,54130.218,4,0,0,D3-1,314,-84.34095824,33.66780618,305.2056576,1270.18444,-295.39906,1266.77114,-318.78467,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13344.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
3971,,13345,13346,FR_I285_Lane5_CW_Run1(0).avi,54130.007,0,0,0,D10-2,316,-84.34010663,33.66823578,286.891463,1999.64283,241.51023,2188.80118,250.36068,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13345.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,11049,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/11049.jpg,1894.14,808.96,1964.52,998.4
3972,,13180,13181,FR_I285_Lane5_CW_Run1(0).avi,54096.715,0,0,0,W8-13,318,-84.33224372,33.67154707,272.521477,2060.04183,173.83718,2232.18908,181.81257,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13180.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,10883,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/10883.jpg,1869.66,568.32,2096.1,862.72
3973,,13160,13162,FR_I285_Lane5_CW_Run1(0).avi,54092.896,0,0,0,E5-1a,319,-84.33135938,33.67191136,272.7714849,2045.5696,202.75586,2244.90392,209.03977,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13160.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,10865,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/10865.jpg,1851.3,645.12,2157.3,919.04
3974,,13127,13130,FR_I285_Lane5_CW_Run1(0).avi,54086.506,1,0,0,E1-1,320,-84.32996046,33.672475,279.2260628,1409.57203,12.05241,1414.22171,6.84436,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13127.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
3975,,13082,13083,FR_I285_Lane5_CW_Run1(0).avi,54076.975,0,4,0,W8-13,321,-84.32758218,33.67349145,273.0057546,2028.05093,182.96159,2252.97711,188.43286,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13082.jpg"" width=""512"" height=""384"" />",Obstructed,Ground,10787,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/10787.jpg,1949.22,522.24,2301.12,867.84
3976,,13064,13065,FR_I285_Lane5_CW_Run1(0).avi,54073.32,0,0,0,D9-18,322,-84.3267643,33.6738577,272.1555869,2152.93853,67.88729,2364.31364,41.85537,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13064.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,10769,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0007/10769.jpg,1689.12,309.76,2298.06,829.44
3977,,13049,13051,FR_I285_Lane5_CW_Run1(0).avi,54070.352,4,0,0,D3-1,323,-84.326072,33.67405468,272.8549319,1231.18411,24.33083,1232.20326,14.09315,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13049.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
3979,,13001,13004,FR_I285_Lane5_CW_Run1(0).avi,54060.287,1,0,0,E1-1,325,-84.32396966,33.67492911,269.9558052,1232.93288,4.60337,1235.18294,0.21058,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\13001.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
3980,,12956,12958,FR_I285_Lane5_CW_Run1(0).avi,54050.944,0,0,0,D9-18,326,-84.32170818,33.67603371,259.2604477,2247.11775,39.51608,2412.83588,26.62927,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12956.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,10662,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10662.jpg,1725.84,343.04,2197.08,788.48
3981,,12910,12912,FR_I285_Lane5_CW_Run1(0).avi,54041.614,0,0,0,E5-1a,327,-84.31962667,33.67714197,252.0675724,2094.91558,163.84239,2291.21468,172.5341,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12910.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
3983,,12874,12876,FR_I285_Lane5_CW_Run1(0).avi,54034.145,0,0,0,E6-2a,329,-84.31836839,33.67798766,256.2733835,1404.91449,-33.37072,1410.2616,-45.65422,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12874.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
3985,,12842,12843,FR_I285_Lane5_CW_Run1(0).avi,54027.413,0,0,0,R2-1,331,-84.31689387,33.67916815,248.5410453,2219.4886,152.32354,2421.49974,146.64496,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12842.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,10548,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10548.jpg,1872.72,599.04,2047.14,824.32
3986,,12834,12835,FR_I285_Lane5_CW_Run1(0).avi,54025.792,0,0,0,R553-7,332,-84.31657566,33.67940537,248.3929066,2125.03885,139.99905,2267.47448,133.1035,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12834.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,10541,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10541.jpg,2261.34,576,2426.58,819.2
3987,,12784,12785,FR_I285_Lane5_CW_Run1(0).avi,54015.715,0,4,0,W8-13,333,-84.31458067,33.68088382,246.7865844,2168.67379,150.06289,2342.60084,144.4479,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12784.jpg"" width=""512"" height=""384"" />",Obstructed,Ground,10491,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10491.jpg,1976.76,591.36,2169.54,826.88
3988,,12777,12781,FR_I285_Lane5_CW_Run1(0).avi,54014.898,1,0,0,E5-2a,334,-84.31452983,33.68084032,254.0792509,1379.75804,-47.7074,1387.8031,-55.46069,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12777.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
3990,,12718,12719,FR_I285_Lane5_CW_Run1(0).avi,54002.368,0,0,0,W4-3,339,-84.31189125,33.68283703,246.8525363,2037.96662,109.83091,2279.27775,90.05291,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12718.jpg"" width=""512"" height=""384"" />",Good,Ground,10426,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10426.jpg,1884.96,547.84,2206.26,824.32
3991,,12701,12702,FR_I285_Lane5_CW_Run1(0).avi,53998.92,0,0,0,D10-2,340,-84.31124956,33.68331844,246.5698738,2062.14051,251.78506,2303.43373,275.99957,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12701.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
3994,,12670,12672,FR_I285_Lane5_CW_Run1(0).avi,53992.986,4,0,0,D3-1,343,-84.31004397,33.68418616,250.8257617,1461.09794,16.65918,1475.2653,4.61175,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12670.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
3996,,12641,12643,FR_I285_Lane5_CW_Run1(0).avi,53987.198,0,0,0,E5-1a,345,-84.30890921,33.68507888,249.1966238,2016.20281,170.33407,2199.82166,179.44434,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12641.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,10351,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10351.jpg,1787.04,627.2,2050.2,883.2
3997,,12613,12616,FR_I285_Lane5_CW_Run1(0).avi,53981.766,1,0,0,E0-1a,346,-84.30793366,33.68577748,255.7457004,1400.0561,11.16359,1407.06341,3.58444,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12613.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
3998,,12068,12069,FR_I285_Lane5_CW_Run1(0).avi,53868.302,0,0,0,WZ-1F,360,-84.28243094,33.69774558,247.2296487,2028.36009,198.01046,2269.1611,207.28512,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12068.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,9783,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/09783.jpg,2025.72,586.24,2252.16,896
4000,,12058,12059,FR_I285_Lane5_CW_Run1(0).avi,53866.283,0,0,0,D10-2,362,-84.28192659,33.69793174,247.0271708,2084.00603,288.18853,2340.18129,329.43925,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12058.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4003,,11950,11951,FR_I285_Lane5_CW_Run1(0).avi,53844.82,0,0,0,R2-1,365,-84.27640273,33.69914807,252.0155734,2090.2566,177.04416,2310.58281,184.16634,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11950.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,9666,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/09666.jpg,1768.68,629.76,1970.64,857.6
4005,,11841,11844,FR_I285_Lane5_CW_Run1(0).avi,53823.198,4,0,0,D3-1,367,-84.27072208,33.69916272,259.4227464,1468.48112,25.08888,1500.56064,14.21089,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11841.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
4006,,11805,11806,FR_I285_Lane5_CW_Run1(0).avi,53815.268,0,0,0,W4-2,368,-84.26864568,33.6991739,258.730348,2181.49535,107.8895,2431.64824,96.62292,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11805.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4007,,11773,11774,FR_I285_Lane5_CW_Run1(0).avi,53808.582,0,0,0,W1-4d,369,-84.26692084,33.69914977,259.3634501,1866.21095,133.67613,2137.97573,137.71796,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11773.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,9492,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/09492.jpg,1976.76,424.96,2343.96,885.76
4009,,11734,11735,FR_I285_Lane5_CW_Run1(0).avi,53800.246,0,0,0,D10-2,371,-84.26484508,33.69913345,256.3766654,1882.24199,239.15092,2111.56896,273.26322,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11734.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4011,,11715,11716,FR_I285_Lane5_CW_Run1(0).avi,53795.932,0,0,0,WZ-1F,373,-84.26384986,33.69912845,254.6968013,2088.92051,194.24793,2405.19813,205.85352,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11715.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,9434,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/09434.jpg,1741.14,570.88,1955.34,880.64
4013,,11707,11710,FR_I285_Lane5_CW_Run1(0).avi,53794.578,0,0,0,E5-1a,375,-84.26356649,33.69913982,254.52658,2082.36825,134.2379,2267.72395,128.04781,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11707.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4014,,11672,11675,FR_I285_Lane5_CW_Run1(0).avi,53787.092,1,0,0,E1-1,376,-84.26186792,33.69905752,255.9635789,1397.11957,5.72673,1407.59556,1.72958,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11672.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4015,,11664,11666,FR_I285_Lane5_CW_Run1(0).avi,53785.251,0,0,0,W1-4d,377,-84.26120218,33.69910065,249.4889289,2186.02354,158.04228,2362.95437,162.40071,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11664.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4017,,11629,11631,FR_I285_Lane5_CW_Run1(0).avi,53778.152,0,0,0,D9-18,379,-84.25934479,33.69910129,247.9164442,2150.52908,131.71421,2285.25408,126.06893,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11629.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4018,,11614,11616,FR_I285_Lane5_CW_Run1(0).avi,53775.119,0,0,0,R553-1,380,-84.25858862,33.69913052,248.2985873,2172.30615,152.51174,2307.23344,156.30443,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11614.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4019,,11592,11594,FR_I285_Lane5_CW_Run1(0).avi,53770.629,0,2,0,R560-1,381,-84.25739375,33.69928922,250.8773806,2155.70161,140.3812,2274.41923,143.61053,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11592.jpg"" width=""512"" height=""384"" />",Post Failure,Ground,None,None,None,None,None,None
4020,,11541,11543,FR_I285_Lane5_CW_Run1(0).avi,53760.5,0,0,0,D9-18,382,-84.25494917,33.70013212,258.9651349,2257.87746,67.97511,2379.27116,53.62194,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11541.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,9262,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0005/09262.jpg,1643.22,368.64,2123.64,739.84
4021,,11524,11527,FR_I285_Lane5_CW_Run1(0).avi,53757.345,3,0,0,E1-1,383,-84.25436165,33.70039406,266.3700409,1667.67523,-43.34164,1681.16371,-54.95092,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11524.jpg"" width=""512"" height=""384"" />",Good Condition,Butterfly,None,None,None,None,None,None
4022,,11498,11500,FR_I285_Lane5_CW_Run1(0).avi,53751.975,0,0,0,W5-4-1,384,-84.25307504,33.70123151,263.9783857,2128.04108,135.38765,2289.87693,131.54373,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11498.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4026,,11457,11459,FR_I285_Lane5_CW_Run1(0).avi,53743.903,0,3,0,D9-18,388,-84.25178551,33.70263285,268.0184934,2192.76163,176.17068,2309.45414,171.77258,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11457.jpg"" width=""512"" height=""384"" />",Dirty,Ground,9179,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0005/09179.jpg,1731.96,542.72,2135.88,798.72
4028,,11453,11455,FR_I285_Lane5_CW_Run1(0).avi,53743.114,0,0,0,R4-9,390,-84.25160487,33.70277976,268.3449197,2137.36986,170.55576,2296.01698,170.29931,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11453.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,9176,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0005/09176.jpg,1958.4,532.48,2200.14,834.56
4029,,11449,11451,FR_I285_Lane5_CW_Run1(0).avi,53742.313,0,0,0,D3-4i,391,-84.25160115,33.70289884,270.5169204,2291.25379,48.09358,2413.47974,29.90849,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11449.jpg"" width=""512"" height=""384"" />",Obstruction,Ground,9172,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0005/09172.jpg,1906.38,312.32,2301.12,803.84
4030,,11414,11415,FR_I285_Lane5_CW_Run1(0).avi,53734.858,0,0,0,R2-1,392,-84.25046155,33.70427743,267.3185466,2205.92681,161.62003,2361.39369,161.44052,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11414.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,9136,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0005/09136.jpg,1793.16,560.64,1985.94,816.64
4032,,11372,11375,FR_I285_Lane5_CW_Run1(0).avi,53726.663,3,0,0,E1-1,394,-84.24938645,33.70566828,270.7143833,1569.59233,-41.98376,1582.1291,-46.82349,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11372.jpg"" width=""512"" height=""384"" />",Good Condition,Butterfly,None,None,None,None,None,None
4033,,11319,11321,FR_I285_Lane5_CW_Run1(0).avi,53715.511,0,0,0,G20-1,395,-84.24776269,33.70781081,270.0032216,2211.61353,204.07641,2385.49657,213.32774,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11319.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,9043,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0005/09043.jpg,1891.08,724.48,2074.68,839.68
